paper_id,models,link,title,year
1013,NARM;SASREC;BERT4REC,https://dl.acm.org/doi/fullHtml/10.1145/3460231.3474275,Black-Box Attacks on Sequential Recommenders via Data-Free Model Extraction,2021
1014,FMC;FPMC;FPMCLR;LORE;TTR1;TTRN;TTRG,https://ieeexplore.ieee.org/iel7/6287639/8600701/08776588.pdf,Loc2Vec-Based Cluster-Level Transition Behavior Mining for Successive POI Recommendation,2019
1016,FMC;ME;NS;HS;POI2VEC;FPMC;PRME;CWARP,https://personal.ntu.edu.sg/boan/papers/AAAI17_Visitor.pdf,POI2Vec: Geographical Latent Representation for Predicting Future Visitors,2017
1017,USERKNN;LSTM;BILSTM;BERT;PLANBERT,https://ojs.aaai.org/index.php/AAAI/article/view/17751/17558,Degree Planning with PLAN-BERT: Multi-Semester Recommendation Using Future Courses of Interest,2021
1018,POPRANK;MC;BPR;GRU;FOSSIL;NMF;SMFS2,https://www.aaai.org/ocs/index.php/FLAIRS/FLAIRS19/paper/viewPDFInterstitial/18201/17321,Modeling the Dynamics of User Preferences for Sequence-Aware Recommendation Using Hidden Markov Models,2019
1019,BPR;FPMC;STELLAR;RNN;TLSTM;ASLSTM;SASREC;TIMESAN,https://people.eng.unimelb.edu.au/jianzhongq/papers/IJCNN2020_TimeSAN.pdf,TimeSAN: A Time-Modulated Self-Attentive Network for Next Point-of-Interest Recommendation,2020
1020,POP;MFBPR;SASREC;BERT4REC,https://arxiv.org/pdf/2207.02643,Effective and Efficient Training for Sequential Recommendation using Recency Sampling,2022
1021,GRU4REC;NARM;STAMP;SRGNN,https://arxiv.org/pdf/2204.11091,On-Device Next-Item Recommendation with Self-Supervised Knowledge Distillation,2022
1022,POP;NCF;GRU4REC;HPMN;BERT4REC;GMLP;MLPMIXER;MOIMIXER,https://arxiv.org/pdf/2108.07505,MOI-Mixer: Improving MLP-Mixer with Multi Order Interactions in Sequential Recommendation,2021
1023,GRU;SASREC;BERT;KATREC,https://arxiv.org/pdf/2012.03323,KATRec: Knowledge Aware aTtentive Sequential Recommendations,2021
1024,MOSTPOP;S3REC;GREC;BERT4REC;GRU4REC;HGN;SSI,https://arxiv.org/pdf/2106.14031,Improving Sequential Recommendation Consistency with Self-Supervised Imitation,2021
1025,BASIC;MATE;TIMELSTM,https://nos.netease.com/mg-file/mg/neteasegamecampus/art_works/20200812/202008122020238606.pdf,Deep Behavior Tracing with Multi-level Temporality Preserved Embedding,2020
1026,BPR;LSTM;CSAN;MELU;METACSL;METACSDNN;SML;METACF;METACSR,https://arxiv.org/pdf/2110.09083,Learning to Learn a Cold-start Sequential Recommender,2021
1027,MF;FPMC;PRME;LBPRN;CASER;WIME,https://arxiv.org/pdf/1909.12756,On-device User Intent Prediction for Context and Sequence Aware Recommendation,2019
1028,POP;SPOP;FOMC;BERT4REC;GRU4REC,https://arxiv.org/pdf/2105.10868,CITIES: Contextual Inference of Tail-item Embeddings for Sequential Recommendation,2021
1029,GRU4REC;CASER;SASREC;SRGNN;HGN;FPMC;FOSSIL;CSRM;ISSR,https://arxiv.org/pdf/2004.12118,Inter-sequence Enhanced Framework for Personalized Sequential Recommendation,2020
1033,POP;BPR;FMC;FPMC;TRANSREC;GRU4REC;STAMP;GRU4REC;CASER;SASREC;SSEPT,https://arxiv.org/pdf/1908.05435,Temporal Collaborative Ranking Via Personalized Transformer,2019
1034,NCF;COUPLEDCF;FPMC;RUM;GRU4EC;CASER;MCN,https://ieeexplore.ieee.org/iel7/6287639/8600701/08937546.pdf,Multi-Level Coupling Network for Non-IID Sequential Recommendation,2019
1035,BPR;DEEPFM;GRU4REC;SRGNN;UBERGNN,https://arxiv.org/pdf/2008.02546,UBER-GNN: A User-Based Embeddings Recommendation based on Graph Neural Networks,2020
1036,TOP;UTOP;TAXI;MF;RNN;GRU;LSTM;HSTLSTM;STGN;STGCN;LSTPM;STODPPA,https://dl.acm.org/doi/pdf/10.1145/3437963.3441797,Origin-Aware Next Destination Recommendation with Personalized Preference Attention,2021
1037,POP;ITEMKNN;BPRMF;FPMC;GRU4REC;STAMP;ATEM;NEXTITNET;SRGNN;HMGL;HL,https://www.researchgate.net/profile/Shoujin-Wang/publication/353750700_Exploiting_intra-_and_inter-session_dependencies_for_session-based_recommendations/links/620f3474eb735c508add7806/Exploiting-intra-and-inter-session-dependencies-for-session-based-recommendations.pdf,Exploiting intra- and inter-session dependencies for session-based recommendations,2022
1038,BPR;ROTOR;FPMC;FOSSIL;TRANSREC,https://csse.szu.edu.cn/staff/panwk/publications/Journal-FCS-22-TransRecPlusPlus-SupplementaryMaterials.pdf,TransRec++: Translation-based Sequential Recommendation with Heterogeneous Feedback,2022
1039,BPRMF;FPMC;GRU4EC;CASER;SASREC;BERT4REC;GCSAN;HGN;BERD,https://www.ijcai.org/proceedings/2021/0218.pdf,Does Every Data Instance Matter? Enhancing Sequential Recommendation by Eliminating Unreliable Data,2021
1040,MFT;MM;MFC;SHM;NLPMM;TSB;UDR,https://ieeexplore.ieee.org/iel7/6287639/8600701/08737940.pdf,Personalized Check-In Prediction Model Based On User’s Dissimilarity and Regression,2019
1041,MOSTPOP;GRU4REC;CASER;COSREC;SASREC;NEXTITNET;MIAR,https://www.researchgate.net/profile/Yixin-Zhang-27/publication/352142357_Multi-interest_Aware_Recommendation_in_CrowdIntell_Network/links/61c18ae3fd2cbd7200b69f4c/Multi-interest-Aware-Recommendation-in-CrowdIntell-Network.pdf,Multi-interest Aware Recommendation in CrowdIntell Network,2020
1042,POP;GRU4REC;SASREC;METAPATH2VEC;DGREC;SOCIALGAT;SOCIALTRANS,https://arxiv.org/pdf/2005.04361,SocialTrans: A Deep Sequential Model with Social Information for Web-Scale Recommendation Systems,2020
1044,BPR;BPRKNN;GRU4REC;PCOFACTOR;PGRAPHAE;CAASR,https://arxiv.org/pdf/1910.07792,Cascading: Association Augmented Sequential Recommendation,2019
1045,TOP;BPR;FOSSIL;CASER;FPMC;HRM;GRU4REC;NARM;SHAN;MEANS;CAN,https://dro.deakin.edu.au/ndownloader/files/36848148,A Convolutional Attention Network for Unifying General and Sequential Recommenders,2022
1046,AR;SR;STAN;SLIST;NARM;STAMP;SRGNN;NISER;GCEGNN;SWALK,https://arxiv.org/pdf/2201.01091,S-Walk: Accurate and Scalable Session-based Recommendation with Random Walks,2022
1047,LR;GBDT;FM;FFM;AFM;FNN;DEEPFM;IPNN;PIN;XDEEPFM;FGCNN;RIM,https://arxiv.org/pdf/2108.05252,Retrieval & Interaction Machine for Tabular Data Prediction,2021
1048,PRO2VEC;FPMC;GRU4REC;HGRU4REC;AKOM;POP,https://www.sciencedirect.com/science/article/pii/S0957417421001068,A sequence-based and context modelling framework for recommendation,2021
1049,BPR;MC;ITEMKNN;MOSTPOP;SSEPT;BERT4REC,https://arxiv.org/pdf/2205.05209,Bayesian Prior Learning via Neural Networks for Next-item Recommendation,2022
1050,POP;ITEMKNN;PROD2VEC;DOC2VEC;BASTEXT,https://arxiv.org/pdf/1811.01166,Learning Representations from Product Titles for Modeling Shopping Transactions,2021
1051,SPOP;SKNN;GRU4REC;NARM;STAMP;BERT4REC;SRGNN;GCEGNN;DHCN;RIGNN,https://arxiv.org/pdf/2201.12532,Modeling Complex Dependencies for Session-based Recommendations via Graph Neural Networks,2022
1052,RNN;ATRNN;LSTM;ATSTLTM;PDPNN,https://link.springer.com/chapter/10.1007/978-3-030-50433-5_4,PDPNN: Modeling User Personal Dynamic Preference for Next Point-of-Interest Recommendation,2020
1053,GRU4REC;CASER;SASREC;BERT4REC;S3REC;CL4SREC;COSREC;SRMA,https://openreview.net/pdf?id=4YOOO4ZNKM,SELF-SUPERVISED LEARNING FOR SEQUENTIAL RECOMMENDATION WITH MODEL AUGMENTATION,2021
1054,FM;DFM;QR;DHE;MD;LIGHTFM;XLIGHTFM,http://staff.ustc.edu.cn/~cheneh/paper_pdf/2021/Gangwei-Jiang-SIGIR.pdf,xLightFM: Extremely Memory-Efficient Factorization Machine,2021
1055,KTTRANSFORMERS;POP;BPR;ITEMCF;USERCF;FPMC;DNN;ATT4REC;DKN;GRU4REC;LSTM4REC,https://link.springer.com/article/10.1007/s10660-022-09541-z,Profiling temporal learning interests with time-aware transformers and knowledge graph for online course recommendation,2022
1056,VSKNN;SML;GRU4REC;SKNN;POP;MC,https://arxiv.org/pdf/2101.02655,METRIC LEARNING FOR SESSION-BASED RECOMMENDATIONS,2021
1057,BERT4REC;VSTAN;VSKNN,https://www.sciencedirect.com/science/article/pii/S002002552200768X,"Sequential recommendation: A study on transformers, nearest neighbors and sampled metrics",2022
1058,MFLM;GRU4REC;TIMELSTM;STRNN;STGN;STAN;SASREC;SSEPT;TISASREC;GEOSAN;STARHIT,https://arxiv.org/pdf/2209.01559,Hierarchical Transformer with Spatio-Temporal Context Aggregation for Next Point-of-Interest Recommendation,2022
1059,MF;FPMC;LSTM;STRNN;DEEPMOVE;GCDAN,https://dl.acm.org/doi/pdf/10.1145/3488560.3498400,Predicting Human Mobility via Graph Convolutional Dual-attentive Networks,2022
1060,NEUMF;BPRMF;FPMC;GRU4REC;CASER;STAMP;SASREC;BERT4REC;HGN;AM2E,https://www.emerald.com/insight/content/doi/10.1108/IJCS-03-2021-0011/full/html,Behavioral data assists decisions: exploring the mental representation of digital-self,2021
1061,POP;BPR;FISM;FPMC;FOSSIL;SFMSM,https://csse.szu.edu.cn/staff/panwk/publications/Conference-BigComp-20-S-FMSM.pdf,Sequence-Aware Factored Mixed Similarity Model for Next-Item Recommendation,2020
1062,POP;NCF;FPMC;GRU4REC;CASER;SASREC;BERT4REC;MATCH4REC,https://arxiv.org/pdf/2008.13345,Match4Rec: A Novel Recommendation Algorithm Based on Bidirectional Encoder Representation with the Matching Task,2020
1063,FOSSIL;BASEICGRU;SESSIONRNN;TIMELSTM;SV1;SV3;ALIGRU,https://www.hindawi.com/journals/complexity/2020/6136095/,Attention with Long-Term Interval-Based Deep Sequential Learning for Recommendation,2020
1064,TRANSFM;GRU4REC;SASREC;BERT4REC;EXTENDEDFM,https://ieeexplore.ieee.org/iel7/6287639/8948470/09018047.pdf,Extended Factorization Machines for Sequential Recommendation,2020
1066,POP;BPRMF;FPMC;NCF;GRU4REC;CASER;RCNN;SASREC;LSTEM,https://link.springer.com/article/10.1007/s11280-022-01056-9,Long short-term enhanced memory for sequential recommendation,2022
1067,LIBFM;PER;WIDEDEEP;CAFSE;AKUPM;CKE;DKN;RIPLLENET;MKR;KGCN;DISL,https://www.researchgate.net/profile/Qunwei-Li/publication/351026425_Learning_Dynamic_User_Interest_Sequence_in_Knowledge_Graphs_for_Click-Through_Rate_Prediction/links/6094f5ce299bf1ad8d81d472/Learning-Dynamic-User-Interest-Sequence-in-Knowledge-Graphs-for-Click-Through-Rate-Prediction.pdf,Learning Dynamic User Interest Sequence in Knowledge Graphs for Click-Through Rate Prediction,2021
1068,POP;BPR;FMC;FPMC;GRU4REC;HIRNN,https://ieeexplore.ieee.org/iel7/6287639/9312710/09430555.pdf,Recommendation System With Hierarchical Recurrent Neural Network for Long-Term Time Series,2021
1070,GCEGNN;TAGNN;NARM;EOPA;NISER;SRGNN;SRSAN,https://www.mdpi.com/2076-3417/12/9/4256/htm,Logit Averaging: Capturing Global Relation for Session-Based Recommendation,2022
1071,BPRMF;TRANSREC;FPMC;GRU4REC;NARM;SASREC;LINN;NLRE;BECR;BECR4P,https://web.archive.org/web/20220419060204id_/https://dl.acm.org/doi/pdf/10.1145/3486622.3493927,Probabilistic Embedding for Collaborative Reasoning,2021
1073,POP;FMC;TRANSREC;CASER;SASREC;BERT4REC;CARNN;SLAR;SMARTSENSE,https://arxiv.org/pdf/2208.06089.pdf,Accurate Action Recommendation for Smart Home via Two-Level Encoders and Commonsense Knowledge,2022
1074,POP;ITEMKNN;GRU4REC;NARM;STAMP;SRGNN;HGNNA,https://iopscience.iop.org/article/10.1088/1742-6596/2082/1/012007/pdf,Hypergraph Neural Networks with Attention Mechanism for Session-based Recommendation,2021
1075,BPRMF;FPMC;GRU4REC;SRGNN;SRHETGNN,https://arxiv.org/pdf/2108.05641.pdf,Session-based Recommendation with Heterogeneous Graph Neural Network,2021
1076,BPR;CDAE;CDASR;GRU4REC;NARM;STAMP;SASREC,https://dl.acm.org/doi/pdf/10.1145/3485447.3512095,Generative Session-based Recommendation,2022
1078,POP;NCF;GRU4REC;SASREC;BERT4REC;GAT4REC,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9869668,A Self-Attention Mask Learning-Based Recommendation System,2022
1079,GRU;CASER;NITNET;SASREC,https://arxiv.org/pdf/2111.03474.pdf,Supervised Advantage Actor-Critic for Recommender Systems,2021
1080,HPF;NMF;GEOSAGE;LCARS;NEUMF;PACE;DEEPCONN;TCENR,https://www.hindawi.com/journals/complexity/2019/2926749/,A Joint Deep Recommendation Framework for Location-Based Social Networks,2019
1081,CTDNE;LSTM;TIMELSTM;RRN;LATENTCROSS;DEEPCOEVOLVE;JODIE;DGCF;DSPP,https://arxiv.org/pdf/2107.03573,Deep Structural Point Process for Learning Temporal Interaction Networks,2021
1082,HRNN;GRU4REC;TCN;POP;EMBKNN;RANDOM;ZESREC,https://arxiv.org/pdf/2105.08318,ZERO-SHOT RECOMMENDER SYSTEMS,2021
1083,GRU4REC;SASREC;BERT4REC;SRGNN;HGN;HYPERREC;H2SEQREC,https://arxiv.org/pdf/2108.08134,Hyperbolic Hypergraphs for Sequential Recommendation,2021
1084,GRU4REC;CASER;SASREC;BERT4REC;HGN;FDSA;S3REC;MMINFOREC,https://arxiv.org/pdf/2109.00368,Memory Augmented Multi-Instance Contrastive Predictive Coding for Sequential Recommendation,2021
1085,LSTUR;DAN;NRMS,https://arxiv.org/pdf/2108.08984,Is News Recommendation a Sequential Recommendation Task?,2021
1086,HA;LSTM;BRR;SVR;RF;GBDT;MLP;APAMT;DAPAMT,https://arxiv.org/pdf/2103.13565,Jointly Modeling Heterogeneous Student Behaviors and Interactions Among Multiple Prediction Tasks,2021
1087,WIDEDEEP;PNN;DEEPFM;DIN;DIEN;DSIN;AUTOINT;DFN;DMT;DUMN,https://arxiv.org/pdf/2107.05474,Denoising User-aware Memory Network for Recommendation,2012
1088,POP;BPR;NCF;DIN;GRU4REC;LSTM4REC;CASER;SASREC;MRIF,https://arxiv.org/pdf/2007.07084,MRIF: Multi-resolution Interest Fusion for Recommendation,2020
1089,SKNN;VSKNN;STAN;VSTAN,https://arxiv.org/pdf/2102.03265,Diversification in Session-based News Recommender Systems,2021
1090,MOSTPOP;PROD2VEC;MF;BPR;GRU4REC;SARDS,https://arxiv.org/pdf/1902.08495,Sequential Learning over Implicit Feedback for Robust Large-Scale Recommender Systems,2019
1091,VSKNN;SKNN;GRU;NARM;ABO;STAMP;AR;SR,https://ssc.io/pdf/bol-reco.pdf,Learnings from a Retail Recommendation System on Billions of Interactions at bol.com,2021
1092,DMFP;SHAN;CASER;ATRANK;CNNPOOLING,https://zheng-kai.com/paper/icdm_2019_a.pdf,DMFP: A Dynamic Multi-Faceted Fine-Grained Preference Model for Recommendation,2019
1093,POP;ITEMKNN;HRAM;NPA;PGT,https://link.springer.com/chapter/10.1007/978-3-030-47426-3_7,Accurate News Recommendation Coalescing Personal and Global Temporal Preferences,2020
1094,DNN;DDPG;HRL,https://arxiv.org/pdf/1903.09374,Deep Hierarchical Reinforcement Learning Based Recommendations via Multi-goals Abstraction,2019
1095,ATTMERGE;GRU;SGRU;HRNN;MCPRN;NTM;RUM;MIMN;HPMN;SUM,https://arxiv.org/pdf/2102.09211,Multi-Interest-Aware User Modeling for Large-Scale Sequential Recommendations,2021
1096,NFM;DEEPFM;CLUEZERO;PETERREC;CLUE,https://xinxin-me.github.io/papers/ICDM2021.pdf,Learning Transferable User Representations with Sequential Behaviors via Contrastive Pre-training,2021
1097,FM;WIDEDEEP;AUTOREC;GRU4REC;RRN;IRGAN;SSRM;USERSIM,https://www.cse.msu.edu/~zhaoxi35/paper/www2021usersim.pdf,UserSim: User Simulation via Supervised Generative Adversarial Network,2021
1098,NMF;BPRMF;FISM;CML;LRML;NEUMF;REDA,https://arxiv.org/pdf/1911.04099,Beyond Similarity: Relation Embedding with Dual Attentions for Item-based Recommendation,2019
1099,CASER;HGN;GRU4REC;BERT4REC;FDSA;SASREC;S3REC;P5S,https://arxiv.org/pdf/2203.13366,"Recommendation as Language Processing (RLP): A Unified Pretrain, Personalized Prompt & Predict Paradigm (P5)",2022
1103,GRU4REC;CASER;NFM;YOUTUBEDNN,https://bigdata.ustc.edu.cn/paper_pdf/2021/Mingyue-Cheng-SIGIR.pdf,Learning Recommender Systems with Implicit Feedback via Soft Target Enhancement,2021
1104,LSTM;RRN;HTNE;GRAPREC;DEEPCOEVOLVE;JODIE;IACN,https://arxiv.org/pdf/2103.02866,IACN: Influence-aware and Attention-based Co-evolutionary Network for Recommendation,2021
1106,CASER;NEXTITNET;SASREC,https://arxiv.org/pdf/2110.07923,Value Penalized Q-Learning for Recommender Systems,2022
1108,NPA;NAML;LSTUR;NRMS;UNILM;SPEED,https://arxiv.org/pdf/2102.09268,Training Large-Scale News Recommenders with Pretrained Language Models in the Loop,2021
1109,BBCF;HMM;NN;LSTM,https://www.researchgate.net/profile/Dusan-Sovilj/publication/326217979_Collaborative_Filtering_with_Behavioral_Models/links/5bca16e992851cae21b42a83/Collaborative-Filtering-with-Behavioral-Models.pdf,Collaborative Filtering with Behavioral Models,2018
1110,BPRMF;GRU4REC;NFM;WIDEDEEP;ACCM;NPA;NRHUB;GNEWSREC;WG4REC,https://air.tsinghua.edu.cn/pdf/WG4Rec-Modeling-Textual-Content-with-Word-Graph-for-News-Recommendation.pdf,WG4Rec: Modeling Textual Content with Word Graph for News Recommendation,2021
1111,GRU4REC;TLGRU;DIEN;CIN,https://drive.google.com/file/d/1tjKmqSGw7D1F45OgQYeGS4gqFKPnhepJ/view,Core Interest Network for Click-Through Rate Prediction,2021
1112,MLP;CNN;RNN;BERT;XLNET,https://www.researchgate.net/profile/Xing-Fang-4/publication/348852803_Making_recommendations_using_transfer_learning/links/621ce510b1bace0083a2f8f3/Making-recommendations-using-transfer-learning.pdf,Making recommendations using transfer learning,2021
1114,ITEMKNN;RP3BETA;SLIM;EASE;ITEMKNNCBF,https://link.springer.com/article/10.1007/s11257-021-09303-w,NFC: a deep and hybrid item-based model for item cold-start recommendation,2021
1115,POP;MFBPR;GMF;NGCF;IRGAN;AGMF;DAGMFR;DAGMF,https://ecai2020.eu/papers/300_paper.pdf,Directional Adversarial Training for Recommender Systems,2020
1117,POP;SPOP;GRU4REC;SRGNN;NARM;SESSODENET,https://www.hindawi.com/journals/mpe/2020/9290576/,Nonindependent Session Recommendation Based on Ordinary Differential Equation,2021
1118,DKN;LSTUR;DMF;CDAE;GRU4REC;SASREC;SRGNN;BERT4REC;D2NN,https://arxiv.org/pdf/2103.08458,Deep Dynamic Neural Network to trade-off between Accuracy and Diversity in a News Recommender System,2021
1119,BASEDMODEL;IPS;ESAM;MACR;DICE;PDA;CD2AN,https://scholar.archive.org/work/s62ljwheinccznjwi6dwwopnxa/access/wayback/https://dl.acm.org/doi/pdf/10.1145/3477495.3531952,Co-training Disentangled Domain Adaptation Network for Leveraging Popularity Bias in Recommenders,2022
1120,GRU4REC;DDPG;DQN;DDQN;MCPE;DYNAQ;MBCAL,https://arxiv.org/pdf/1911.02248,MBCAL: Sample Efficient and Variance Reduced Reinforcement Learning for Recommender Systems,2020
1121,SASREC;GRU4REC;CASER,https://www.aaai.org/AAAI22Papers/AAAI-8695.XiaoT.pdf?ref=https://githubhelp.com,Towards Off-Policy Learning for Ranking Policies with Logged Feedback,2022
1122,YOUTUBEDNN;DIN;DIEN;SASREC;MIMN;UBR4CTR;SAM3P,https://arxiv.org/pdf/2208.04022,Sparse Attentive Memory Network for Click-through Rate Prediction with Long Sequences,2022
1123,GRU4REC;HRMN;REN;TCN;ORACLE;RANDOM,https://www.aaai.org/AAAI22Papers/AAAI-4855.WangH.pdf,Context Uncertainty in Contextual Bandits with Applications to Recommender Systems,2022
1124,PMF;CONVMF;ISFMF;BIISFMF,https://arxiv.org/pdf/2105.01541,Apparel Recommender System based on Bilateral image shape features,2021
1125,FM;NEUMF;GRU4REC;DIN;MMC2SF,https://arxiv.org/pdf/2109.12314,MC2 -SF: Slow-Fast Learning for Mobile-Cloud Collaborative Recommendation,2021
1126,PMF;CONVMF;ISFMF;DDFMF,https://core.ac.uk/download/pdf/286030597.pdf,Double Deep Features for Apparel Recommendation System,2020
1127,GRU4REC;CASER;SASREC;HPMN;MIMN;DEEPFM;IPNN;DCN;XDEEPFM;DCNM;DIN;DIEN;AUTOINT,https://ieeexplore.ieee.org/iel7/6287639/9668973/09676597.pdf,PeerRank: Robust Learning to Rank With Peer Loss Over Noisy Labels,2022
1128,POP;AR;CS;ITEMKNN;SKNN;VSKNN;VAECF;GRU4REC;BERT4REC;PANAP;LSTM;PLSTM,https://arxiv.org/pdf/2111.11296,Improving Next-Application Prediction with Deep Personalized-Attention Neural Network,2021
1129,WDL;DEEPFM;DIN;DIEN;MIAN;DINH,https://arxiv.org/pdf/2202.08959,Deep Interest Highlight Network for Click-Through Rate Prediction in Trigger-Induced Recommendation,2022
1130,DASL;PINET;MINET;DDTCDR;ONET;DIN;WIDEDEEP,https://arxiv.org/pdf/2106.02768,Dual Attentive Sequential Learning for Cross-Domain Click-Through Rate Prediction,2021
1131,BPR;GRU4REC;CASER;GRU4REC;WE3CN;DNA;DHAN,https://arxiv.org/pdf/2112.10085,D-HAN: Dynamic News Recommendation with Hierarchical Attention Network,2021
1132,PMF;WAVENET;LSTMNET;POOLNET;STRUCTRL;IMUP,https://arxiv.org/pdf/2203.06550,Reinforced Imitative Graph Learning for Mobile User Profiling,2022
1133,NPA;NRMS;LSTUR;NAML,https://arxiv.org/pdf/2112.14370.pdf,On the Overlooked Significance of Underutilized Contextual Features in Recent News Recommendation Models,2021
1134,NCF;GRU4REC;SASREC;TISASREC;BERT4EC;RESET,https://scholar.archive.org/work/pxpofmkxkrd5zojcwp2ssayhge/access/wayback/https://dl.acm.org/doi/pdf/10.1145/3477495.3532054,RESETBERT4Rec: A Pre-training Model Integrating Time And User Historical Behavior for Sequential Recommendation,2022
1136,BPR;NCF;REPOLIKE;RNN;DGREC;SSDREC,https://arxiv.org/pdf/2103.06109,Session-based Social and Dependency-aware Software Recommendation,2022
1137,LR;FM;WIDEDEEP;DCN;YOUTUBEDNN;AFM;DEEPFM;AUTOINT;PNN;GRUNET;LSTMNET;DIN;DIEN;DSIN;KAST,https://arxiv.org/pdf/2210.03624,KAST: Knowledge Aware Adaptive Session Multi-Topic Network for Click-Through Rate Prediction,2022
1138,GRU4REC;BERT4REC;PINTEXT2;TISASREC;COMIREC;MIP,https://openreview.net/pdf?id=usa87QW3_r9,EVERYONE’S PREFERENCE CHANGES DIFFERENTLY: WEIGHTED MULTI-INTEREST RETRIEVAL MODEL,2022
1139,GRU4REC;NARM;STAMP;SRGNN;TEACHER;ODREC,https://arxiv.org/pdf/2209.13422,Efficient On-Device Session-Based Recommendation,2022
1140,GRU4REC;CASER;SASREC;SHAN;SDM;DMAN;SRLIN,https://www.hindawi.com/journals/wcmc/2022/4612169/,Toward Sequential Recommendation Model for Long-Term Interest Memory and Nearest Neighbor Influence,2022
1141,MOSTPOP;TMF;FUP;FPMC;GRU4REC;ITOURSPOT,https://www.tandfonline.com/doi/pdf/10.1080/17538947.2022.2122611,iTourSPOT: a context-aware framework for next POI recommendation in location-based social networks,2022
1142,FPMC;GRU4REC;NARM;STAMP;SRGNN;CSRM;FGNN;GCSAN;GCEGNN;TASREC;S2DHCN;RESTC,https://arxiv.org/pdf/2209.11461,Spatio-Temporal Contrastive Learning Enhanced GNNs for Session-based Recommendation,2022
1143,GRU4REC;CSRM;SRIEM;SRGNN;NISER;SGNNHN;SRGCL,https://arxiv.org/pdf/2209.10807,SR-GCL: Session-Based Recommendation with Global Context Enhanced Augmentation in Contrastive Learning,2022
1144,POP;ITEMKNN;SVD;BPR;NEUMF;GCMC;DEEPFM;PDRS,https://arxiv.org/pdf/2209.11471,Modeling and Leveraging Prerequisite Context in Recommendation,2022
1145,POP;BPRMF;ITEMKNN;GRU4REC;SRGNN;BERT4REC;CL4SREC;NCF;CONET;DDTCDR;DAREC;DATMDI;PINET;PSJNET;DASL;DAGCN;DDGHM,https://arxiv.org/pdf/2209.10163,DDGHM: Dual Dynamic Graph with Hybrid Metric Training for Cross-Domain Sequential Recommendation,2022
1146,NCF;DIN;CASER;GRU4REC;DIEN;SASREC;SLIREC;DCN,https://arxiv.org/pdf/2209.08446,Dual Contrastive Network for Sequential Recommendation with User and Item-Centric Perspectives,2022
1147,BPR;GRU4REC;CASER;MARANK;SASREC;HGN;TISASREC;SATRAC,https://downloads.hindawi.com/journals/cin/2022/9288902.pdf,Self-Attention Based Time-Rating-Aware Context Recommender System,2022
1148,CASER;HAM;NARM;HGN;SASREC;RAM,https://arxiv.org/pdf/2209.07997,Recursive Attentive Methods with Reused Item Representations for Sequential Recommendation,2022
1149,DIN;SASREC;GRU4REC,https://arxiv.org/pdf/2209.05227,MetaNetwork: A Task-agnostic Network Parameters Generation Framework for Improving Device Model Generalization,2022
1150,BPRMF;ITEMKNN;GRU4REC;SASREC;BERT4REC;SKNN;STAN;NNGPRNN;OVERREC,https://arxiv.org/pdf/2209.03735,Beyond Double Ascent via Recurrent Neural Tangent Kernel in Sequential Recommendation,2022
1151,KNN;LSTM;GRU4REC,https://link.springer.com/article/10.1007/s12652-022-04375-x,Remembering past and predicting future: a hybrid recurrent neural network based recommender system,2022
1152,BPRMF;CASER;SASREC;BERT4REC;S3REC;COMIREC;CL4SREC;ICLREC;DUOREC;MMREC,https://peerj.com/articles/cs-1088/,A multi-intent based multi-policy relay contrastive learning for sequential recommendation,2022
1153,EASE;GRU4REC;ITEMKNN;POP;SR;ITEMKNN,http://ceur-ws.org/Vol-3228/paper1.pdf,Are We Forgetting Something? Correctly Evaluate a Recommender System With an Optimal Training Window,2022
